Time	Timer	SetPoint [C]	 Temperatura [C]	 Sinal de Controle
11:28:03 PM	28.734380	48	46.23	41.76
11:28:03 PM	28.796880	48	46.47	41.65
11:28:03 PM	28.843750	48	46.6	41.56
11:28:03 PM	28.898440	48	46.84	41.47
11:28:03 PM	28.945310	48	46.84	41.4
11:28:03 PM	29.000000	48	46.84	41.31
11:28:03 PM	29.054690	48	46.84	41.22
11:28:03 PM	29.093750	48	46.84	41.13
11:28:03 PM	29.148440	48	46.84	41.05
11:28:03 PM	29.195310	48	46.96	40.96
11:28:04 PM	29.250000	48	47.08	40.89
11:28:04 PM	29.296880	48	46.96	40.83
11:28:04 PM	29.359380	48	47.21	40.74
11:28:04 PM	29.406250	48	47.33	40.71
11:28:04 PM	29.453130	48	47.46	40.67
11:28:04 PM	29.507810	48	47.71	40.64
11:28:04 PM	29.562500	48	48.08	40.65
11:28:04 PM	29.609380	48	48.46	40.7
11:28:04 PM	29.656250	48	48.85	40.78
11:28:04 PM	29.703130	48	48.98	40.88
11:28:04 PM	29.757810	48	49.37	40.97
11:28:04 PM	29.812500	48	49.62	41.12
11:28:04 PM	29.859380	48	49.88	41.28
11:28:04 PM	29.914060	48	50.02	41.45
11:28:04 PM	29.968750	48	50.29	41.62
11:28:04 PM	30.015630	48	50.55	41.83
11:28:04 PM	30.062500	48	50.68	42.06
11:28:04 PM	30.117190	48	50.95	42.28
11:28:04 PM	30.164060	48	50.82	42.54
11:28:04 PM	30.218750	48	51.22	42.74
11:28:05 PM	30.265630	48	51.22	43.03
11:28:05 PM	30.312500	48	51.49	43.29
11:28:05 PM	30.382810	48	51.49	43.58
11:28:05 PM	30.429690	48	51.63	43.86
11:28:05 PM	30.484380	48	51.77	44.15
11:28:05 PM	30.539060	48	51.77	44.46
11:28:05 PM	30.585940	48	51.77	44.75
11:28:05 PM	30.640630	48	52.05	45.04
11:28:05 PM	30.679690	48	52.19	45.38
11:28:05 PM	30.742190	48	52.19	45.72
11:28:05 PM	30.789060	48	52.33	46.05
11:28:05 PM	30.835940	48	52.46	46.4
11:28:05 PM	30.882810	48	52.74	46.76
11:28:05 PM	30.937500	48	52.89	47.16
11:28:05 PM	30.984380	48	53.32	47.55
11:28:05 PM	31.039060	48	53.03	48.01
11:28:05 PM	31.085940	48	53.03	48.37
11:28:05 PM	31.132810	48	53.03	48.75
11:28:05 PM	31.195310	48	53.17	49.14
